peptideName	Pfam
GRMZM2G429226_P01	PF02892
GRMZM2G429226_P01	PF05699
GRMZM2G429226_P01	PF04937
GRMZM2G429231_P01	PF03399
GRMZM2G429231_P02	PF03399
GRMZM2G429241_P01	PF12932
GRMZM2G429241_P01	PF12931
GRMZM2G429254_P01	PF02519
GRMZM2G429274_P01	PF00657
GRMZM2G429322_P01	PF03222
GRMZM2G429378_P01	PF00847
GRMZM2G429396_P01	PF00011
GRMZM2G429405_P01	PF08646
GRMZM2G429540_P01	PF08031
GRMZM2G429540_P01	PF01565
GRMZM2G429540_P02	PF08031
GRMZM2G429540_P02	PF01565
GRMZM2G429617_P01	PF04819
GRMZM2G429658_P01	PF13713
GRMZM2G429658_P01	PF08381
GRMZM2G429695_P01	PF03765
GRMZM2G429695_P01	PF00650
GRMZM2G429714_P01	PF07714
GRMZM2G429714_P02	PF13855
GRMZM2G429714_P02	PF07714
GRMZM2G429727_P01	PF00231
GRMZM2G429759_P01	PF07714
GRMZM2G429759_P02	PF00069
GRMZM2G429759_P03	PF00069
GRMZM2G429759_P04	PF00069
GRMZM2G429759_P05	PF13855
GRMZM2G429759_P05	PF00069
GRMZM2G429762_P01	PF03725
GRMZM2G429781_P01	PF13637
GRMZM2G429781_P01	PF04871
GRMZM2G429781_P01	PF13934
GRMZM2G429807_P01	PF07839
GRMZM2G429840_P01	PF11331
GRMZM2G429842_P01	PF02225
GRMZM2G429842_P01	PF00082
GRMZM2G429842_P02	PF05922
GRMZM2G429842_P02	PF02225
GRMZM2G429842_P02	PF00082
GRMZM2G429873_P01	PF07983
GRMZM2G429873_P02	PF07983
GRMZM2G429899_P01	PF00483
GRMZM2G429899_P02	PF00483
GRMZM2G429899_P03	PF00483
GRMZM2G429928_P01	PF02181
GRMZM2G429940_P01	PF14531
GRMZM2G429940_P01	PF03822
GRMZM2G429955_P01	PF00504
GRMZM2G429964_P01	PF07690
GRMZM2G429982_P01	PF00314
GRMZM2G430027_P01	PF10433
GRMZM2G430027_P01	PF03178
GRMZM2G430039_P01	PF05922
GRMZM2G430039_P01	PF02225
GRMZM2G430039_P01	PF00082
GRMZM2G430052_P01	PF02519
GRMZM2G430115_P01	PF01179
GRMZM2G430115_P01	PF00108
GRMZM2G430152_P01	PF07800
GRMZM2G430224_P01	PF13246
GRMZM2G430266_P01	PF05553
GRMZM2G430308_P01	PF07762
GRMZM2G430362_P01	PF00271
GRMZM2G430455_P01	PF00467
GRMZM2G430455_P01	PF16121
GRMZM2G430455_P01	PF02364
GRMZM2G430461_P01	PF14259
GRMZM2G430461_P01	PF00076
GRMZM2G430463_P01	PF00112
GRMZM2G430500_P01	PF09117
GRMZM2G430501_P01	PF03947
GRMZM2G430509_P01	PF00421
GRMZM2G430522_P01	PF02365
GRMZM2G430522_P02	PF02365
GRMZM2G430522_P03	PF02365
GRMZM2G430526_P01	PF01012
GRMZM2G430526_P01	PF00766
GRMZM2G430600_P01	PF03959
GRMZM2G430600_P01	PF13499
GRMZM2G430600_P02	PF13499
GRMZM2G430600_P02	PF03959
GRMZM2G430600_P03	PF13499
GRMZM2G430600_P04	PF13499
GRMZM2G430600_P04	PF13833
GRMZM2G430600_P05	PF00036
GRMZM2G430604_P01	PF01593
GRMZM2G430606_P01	PF01111
GRMZM2G430607_P01	PF00982
GRMZM2G430635_P01	PF13855
GRMZM2G430675_P01	PF00005
GRMZM2G430675_P02	PF00005
GRMZM2G430675_P03	PF00005
GRMZM2G430680_P01	PF04652
GRMZM2G430680_P01	PF14288
GRMZM2G430680_P01	PF02364
GRMZM2G430680_P02	PF04652
GRMZM2G430680_P02	PF14288
GRMZM2G430680_P02	PF02364
GRMZM2G430685_P03	PF01878
GRMZM2G430710_P01	PF14432
GRMZM2G430710_P01	PF01535
GRMZM2G430710_P01	PF13041
GRMZM2G430710_P02	PF14432
GRMZM2G430710_P02	PF01535
GRMZM2G430710_P02	PF13041
GRMZM2G430729_P01	PF00173
GRMZM2G430729_P01	PF00487
GRMZM2G430745_P01	PF07807
GRMZM2G430755_P01	PF00999
GRMZM2G430780_P01	PF07714
GRMZM2G430807_P01	PF01439
GRMZM2G430849_P01	PF02365
GRMZM2G430871_P01	PF04844
GRMZM2G430902_P01	PF13768
GRMZM2G430902_P02	PF13768
GRMZM2G430936_P01	PF00704
GRMZM2G430942_P01	PF00704
GRMZM2G430947_P01	PF00637
GRMZM2G430995_P01	PF03016
GRMZM2G431006_P01	PF01762
GRMZM2G431018_P01	PF01657
GRMZM2G431018_P01	PF00069
GRMZM2G431018_P02	PF01657
GRMZM2G431021_P01	PF01135
GRMZM2G431021_P01	PF01657
GRMZM2G431021_P01	PF00069
GRMZM2G431021_P01	PF03141
GRMZM2G431033_P01	PF05699
GRMZM2G431033_P01	PF14291
GRMZM2G431039_P01	PF07983
GRMZM2G431039_P01	PF00332
GRMZM2G431066_P01	PF02519
GRMZM2G431114_P01	PF00560
GRMZM2G431114_P02	PF08263
GRMZM2G431156_P01	PF00249
GRMZM2G431156_P02	PF00249
GRMZM2G431157_P01	PF02373
GRMZM2G431243_P01	PF00612
GRMZM2G431243_P01	PF01833
GRMZM2G431243_P01	PF03859
GRMZM2G431243_P02	PF00612
GRMZM2G431288_P01	PF00067
GRMZM2G431291_P01	PF00176
GRMZM2G431291_P01	PF07714
GRMZM2G431291_P01	PF00069
GRMZM2G431291_P01	PF10250
GRMZM2G431291_P02	PF00176
GRMZM2G431291_P02	PF00069
GRMZM2G431306_P01	PF00240
GRMZM2G431306_P01	PF01805
GRMZM2G431306_P01	PF12230
GRMZM2G431306_P02	PF00240
GRMZM2G431306_P02	PF01805
GRMZM2G431306_P02	PF12230
GRMZM2G431306_P03	PF00240
GRMZM2G431306_P03	PF01805
GRMZM2G431306_P03	PF12230
GRMZM2G431309_P01	PF03514
GRMZM2G431314_P01	PF03151
GRMZM2G431327_P01	PF07911
GRMZM2G431344_P01	PF00462
GRMZM2G431350_P01	PF01217
GRMZM2G431350_P02	PF01217
GRMZM2G431350_P03	PF01217
GRMZM2G431350_P04	PF01217
GRMZM2G431445_P01	PF13302
GRMZM2G431504_P01	PF01370
GRMZM2G431504_P02	PF01370
GRMZM2G431524_P01	PF07714
GRMZM2G431524_P02	PF07714
GRMZM2G431524_P03	PF00069
GRMZM2G431691_P01	PF03765
GRMZM2G431691_P01	PF01485
GRMZM2G431703_P01	PF00584
GRMZM2G431703_P02	PF00584
GRMZM2G431708_P01	PF14833
GRMZM2G431708_P01	PF17042
GRMZM2G431708_P01	PF07005
GRMZM2G431708_P01	PF01116
GRMZM2G431708_P02	PF14833
GRMZM2G431708_P02	PF17042
GRMZM2G431708_P02	PF07005
GRMZM2G431708_P02	PF01116
GRMZM2G431708_P03	PF14833
GRMZM2G431708_P03	PF17042
GRMZM2G431708_P03	PF07005
GRMZM2G431708_P03	PF01116
GRMZM2G431714_P01	PF01150
GRMZM2G431723_P01	PF04578
GRMZM2G431723_P01	PF02902
GRMZM2G431723_P01	PF13968
GRMZM2G431821_P01	PF11976
GRMZM2G431821_P01	PF01599
GRMZM2G431850_P01	PF13041
GRMZM2G431856_P01	PF01095
GRMZM2G431900_P01	PF03357
GRMZM2G431963_P01	PF09713
GRMZM2G431963_P01	PF03141
GRMZM2G431989_P01	PF01535
GRMZM2G432002_P01	PF13639
GRMZM2G432053_P01	PF00195
GRMZM2G432060_P01	PF02519
GRMZM2G432075_P01	PF02171
GRMZM2G432083_P01	PF00324
GRMZM2G432128_P01	PF00180
GRMZM2G432145_P01	PF02263
GRMZM2G432145_P01	PF02841
GRMZM2G432167_P01	PF00067
GRMZM2G432291_P01	PF00201
GRMZM2G432335_P01	PF13847
GRMZM2G432335_P02	PF13847
GRMZM2G432335_P02	PF05958
GRMZM2G432335_P03	PF13847
GRMZM2G432335_P03	PF05958
GRMZM2G432390_P01	PF00005
GRMZM2G432480_P01	PF00005
GRMZM2G432480_P02	PF00005
GRMZM2G432560_P01	PF07797
GRMZM2G432560_P02	PF07797
GRMZM2G432560_P03	PF07797
GRMZM2G432560_P04	PF07797
GRMZM2G432560_P05	PF07797
GRMZM2G432583_P01	PF03106
GRMZM2G432591_P01	PF14678
GRMZM2G432631_P01	PF02984
GRMZM2G432631_P01	PF00225
GRMZM2G432631_P01	PF00450
GRMZM2G432642_P01	PF07714
GRMZM2G432642_P02	PF00069
GRMZM2G432642_P02	PF13855
GRMZM2G432642_P03	PF08263
GRMZM2G432642_P03	PF13855
GRMZM2G432644_P01	PF00400
GRMZM2G432653_P01	PF07889
GRMZM2G432662_P01	PF03208
GRMZM2G432679_P01	PF14009
GRMZM2G432722_P01	PF11721
GRMZM2G432722_P01	PF07714
GRMZM2G432738_P01	PF01529
GRMZM2G432774_P01	PF10409
GRMZM2G432796_P01	PF00069
GRMZM2G432796_P02	PF00069
GRMZM2G432801_P01	PF00349
GRMZM2G432801_P01	PF03727
GRMZM2G432824_P01	PF05003
GRMZM2G432846_P01	PF04844
GRMZM2G432850_P01	PF13812
GRMZM2G432850_P01	PF13041
GRMZM2G432926_P01	PF00230
GRMZM2G432931_P01	PF02902
GRMZM2G433002_P01	PF12697
GRMZM2G433002_P01	PF13378
GRMZM2G433002_P02	PF00561
GRMZM2G433002_P02	PF13378
GRMZM2G433003_P01	PF12796
GRMZM2G433025_P01	PF02620
GRMZM2G433076_P01	PF07645
GRMZM2G433076_P01	PF13947
GRMZM2G433076_P01	PF00069
GRMZM2G433095_P01	PF03004
GRMZM2G433117_P01	PF07303
GRMZM2G433119_P01	PF04578
GRMZM2G433119_P01	PF13968
GRMZM2G433137_P01	PF04525
GRMZM2G433150_P01	PF06886
GRMZM2G433162_P01	PF01490
GRMZM2G433184_P01	PF03018
GRMZM2G433250_P01	PF13832
GRMZM2G433253_P01	PF02458
GRMZM2G433365_P01	PF00332
GRMZM2G433433_P01	PF04564
GRMZM2G433433_P01	PF00069
GRMZM2G433446_P01	PF07883
GRMZM2G433450_P01	PF00249
GRMZM2G433528_P01	PF12776
GRMZM2G433536_P01	PF03398
GRMZM2G433551_P01	PF00262
GRMZM2G433557_P01	PF00612
GRMZM2G433557_P02	PF00612
GRMZM2G433557_P03	PF00612
GRMZM2G433557_P05	PF00612
GRMZM2G433579_P01	PF00069
GRMZM2G433591_P01	PF03789
GRMZM2G433591_P01	PF03791
GRMZM2G433591_P01	PF03790
GRMZM2G433591_P01	PF05920
GRMZM2G433591_P02	PF03789
GRMZM2G433591_P02	PF03791
GRMZM2G433591_P02	PF03790
GRMZM2G433591_P02	PF05920
GRMZM2G433601_P01	PF03328
GRMZM2G433609_P01	PF02893
GRMZM2G433609_P01	PF16016
GRMZM2G433609_P01	PF13966
GRMZM2G433609_P02	PF02893
GRMZM2G433609_P02	PF13966
GRMZM2G433616_P01	PF04146
GRMZM2G433624_P01	PF13193
GRMZM2G433624_P01	PF00501
GRMZM2G433666_P01	PF14389
GRMZM2G433684_P01	PF00069
GRMZM2G433702_P01	PF02847
GRMZM2G433709_P01	PF08263
GRMZM2G433709_P01	PF13855
GRMZM2G433727_P01	PF00627
GRMZM2G433767_P01	PF00450
GRMZM2G433767_P02	PF00450
GRMZM2G433790_P01	PF02146
GRMZM2G433790_P02	PF02146
GRMZM2G433790_P03	PF02146
GRMZM2G433790_P04	PF02146
GRMZM2G433800_P01	PF06814
GRMZM2G433801_P01	PF01398
GRMZM2G433801_P01	PF10598
GRMZM2G433801_P01	PF08084
GRMZM2G433801_P01	PF10597
GRMZM2G433801_P01	PF08082
GRMZM2G433801_P01	PF10596
GRMZM2G433801_P01	PF12134
GRMZM2G433801_P01	PF08083
GRMZM2G433854_P01	PF00684
GRMZM2G433854_P01	PF01556
GRMZM2G433905_P01	PF14291
GRMZM2G433908_P01	PF13639
GRMZM2G433921_P01	PF01824
GRMZM2G433927_P01	PF00284
GRMZM2G433927_P01	PF00283
GRMZM2G433942_P01	PF01529
GRMZM2G433948_P01	PF13534
GRMZM2G433968_P01	PF00179
GRMZM2G433989_P01	PF03141
GRMZM2G434031_P01	PF02906
GRMZM2G434090_P02	PF00664
GRMZM2G434098_P01	PF04844
GRMZM2G434155_P01	PF05637
GRMZM2G434157_P01	PF03000
GRMZM2G434161_P01	PF12695
GRMZM2G434170_P01	PF00149
GRMZM2G434170_P01	PF16656
GRMZM2G434170_P01	PF14008
GRMZM2G434173_P01	PF00118
GRMZM2G434184_P01	PF14569
GRMZM2G434203_P01	PF00847
GRMZM2G434219_P01	PF05383
GRMZM2G434277_P01	PF08263
GRMZM2G434277_P01	PF00069
GRMZM2G434301_P02	PF00439
GRMZM2G434317_P01	PF05212
GRMZM2G434317_P02	PF05212
GRMZM2G434317_P03	PF05212
GRMZM2G434317_P04	PF05212
GRMZM2G434353_P01	PF00623
GRMZM2G434363_P01	PF01657
GRMZM2G434363_P01	PF00069
GRMZM2G434388_P01	PF00083
GRMZM2G434415_P01	PF01450
GRMZM2G434445_P01	PF00650
GRMZM2G434500_P01	PF05199
GRMZM2G434500_P01	PF00732
GRMZM2G434500_P02	PF05199
GRMZM2G434500_P02	PF00732
GRMZM2G434506_P01	PF05605
GRMZM2G434506_P02	PF05605
GRMZM2G434514_P01	PF01476
GRMZM2G434518_P01	PF12937
GRMZM2G434519_P01	PF00179
GRMZM2G434541_P01	PF13417
GRMZM2G434557_P01	PF01988
GRMZM2G434561_P01	PF05129
GRMZM2G434572_P01	PF07883
GRMZM2G434640_P01	PF14569
GRMZM2G434669_P01	PF04520
GRMZM2G434696_P03	PF00957
GRMZM2G434715_P01	PF16135
GRMZM2G434753_P01	PF08646
GRMZM2G434792_P01	PF02775
GRMZM2G434792_P01	PF00205
GRMZM2G434792_P01	PF02776
GRMZM2G434839_P01	PF00684
GRMZM2G434839_P01	PF01556
GRMZM2G434842_P01	PF00004
GRMZM2G434910_P01	PF13906
GRMZM2G434910_P01	PF13520
GRMZM2G434910_P02	PF13906
GRMZM2G434910_P02	PF00324
GRMZM2G434910_P03	PF13520
GRMZM2G434910_P04	PF03845
GRMZM2G435015_P01	PF00010
GRMZM2G435034_P01	PF01823
GRMZM2G435096_P01	PF00646
GRMZM2G435120_P01	PF05637
GRMZM2G435244_P01	PF00121
GRMZM2G435248_P01	PF00076
GRMZM2G435276_P01	PF03016
GRMZM2G435290_P01	PF02309
GRMZM2G435290_P01	PF00168
GRMZM2G435290_P01	PF01412
GRMZM2G435294_P01	PF02736
GRMZM2G435294_P01	PF00612
GRMZM2G435294_P01	PF01843
GRMZM2G435294_P01	PF00063
GRMZM2G435338_P01	PF00281
GRMZM2G435338_P01	PF00673
GRMZM2G435338_P01	PF09507
GRMZM2G435338_P03	PF00281
GRMZM2G435338_P03	PF00673
GRMZM2G435338_P04	PF00673
GRMZM2G435338_P05	PF00673
GRMZM2G435338_P05	PF00281
GRMZM2G435373_P01	PF00996
GRMZM2G435373_P02	PF00996
GRMZM2G435380_P01	PF00295
GRMZM2G435385_P01	PF14309
GRMZM2G435393_P01	PF08541
GRMZM2G435393_P01	PF08545
GRMZM2G435438_P01	PF00044
GRMZM2G435438_P02	PF00044
GRMZM2G435445_P01	PF00646
GRMZM2G435445_P01	PF01167
GRMZM2G435475_P01	PF02701
GRMZM2G435582_P01	PF05496
GRMZM2G435592_P01	PF00069
GRMZM2G435592_P02	PF00314
GRMZM2G435592_P02	PF00069
GRMZM2G435592_P03	PF00314
GRMZM2G435627_P01	PF12023
GRMZM2G435661_P01	PF00067
GRMZM2G435684_P01	PF08243
GRMZM2G435756_P01	PF10273
GRMZM2G435756_P01	PF01535
GRMZM2G435761_P01	PF01535
GRMZM2G435761_P01	PF13041
GRMZM2G435765_P01	PF12842
GRMZM2G435765_P01	PF16415
GRMZM2G435765_P02	PF16415
GRMZM2G435765_P02	PF12842
GRMZM2G435771_P01	PF08152
GRMZM2G435818_P01	PF03030
GRMZM2G435818_P02	PF03030
GRMZM2G435818_P03	PF03030
GRMZM2G435818_P04	PF03030
GRMZM2G435824_P01	PF02365
GRMZM2G435993_P01	PF14288
GRMZM2G435993_P02	PF14288
GRMZM2G436001_P01	PF01938
GRMZM2G436001_P01	PF00919
GRMZM2G436001_P01	PF04055
GRMZM2G436001_P02	PF01938
GRMZM2G436001_P02	PF04055
GRMZM2G436001_P02	PF00919
GRMZM2G436001_P02	PF01985
GRMZM2G436007_P01	PF04859
GRMZM2G436020_P01	PF04525
GRMZM2G436066_P01	PF01749
GRMZM2G436082_P01	PF03385
GRMZM2G436084_P01	PF00085
GRMZM2G436092_P01	PF00076
GRMZM2G436092_P02	PF00076
GRMZM2G436092_P03	PF00076
GRMZM2G436092_P05	PF00076
GRMZM2G436199_P01	PF00085
GRMZM2G436199_P02	PF00085
GRMZM2G436214_P01	PF13812
GRMZM2G436214_P01	PF01535
GRMZM2G436214_P01	PF13041
GRMZM2G436226_P01	PF02201
GRMZM2G436226_P01	PF03126
GRMZM2G436242_P01	PF00564
GRMZM2G436286_P01	PF04979
GRMZM2G436299_P01	PF13632
GRMZM2G436299_P01	PF14570
GRMZM2G436319_P01	PF09753
GRMZM2G436319_P02	PF09753
GRMZM2G436319_P03	PF09753
GRMZM2G436332_P01	PF01535
GRMZM2G436332_P01	PF13041
GRMZM2G436382_P01	PF09778
GRMZM2G436391_P01	PF00786
GRMZM2G436404_P01	PF02458
GRMZM2G436429_P01	PF12352
GRMZM2G436448_P01	PF00069
GRMZM2G436583_P01	PF00027
GRMZM2G436593_P01	PF00153
GRMZM2G436659_P01	PF04844
GRMZM2G436710_P01	PF13599
GRMZM2G436730_P01	PF08263
GRMZM2G436730_P01	PF13855
GRMZM2G436742_P01	PF05699
GRMZM2G436742_P01	PF03081
GRMZM2G436770_P01	PF01715
GRMZM2G436785_P01	PF08513
GRMZM2G436785_P02	PF08513
GRMZM2G436787_P01	PF12776
GRMZM2G436835_P01	PF01217
GRMZM2G436835_P01	PF00928
GRMZM2G436835_P02	PF01217
GRMZM2G436835_P02	PF00928
GRMZM2G436835_P03	PF00928
GRMZM2G436835_P04	PF00928
GRMZM2G436931_P01	PF00310
GRMZM2G436947_P01	PF13202
GRMZM2G436950_P01	PF03254
GRMZM2G436981_P01	PF00225
GRMZM2G436981_P02	PF00225
GRMZM2G436986_P01	PF05757
GRMZM2G437004_P01	PF03917
GRMZM2G437100_P01	PF00011
GRMZM2G437119_P01	PF05602
GRMZM2G437119_P02	PF05602
GRMZM2G437119_P03	PF05602
GRMZM2G437187_P01	PF00188
GRMZM2G437207_P01	PF00141
GRMZM2G437270_P01	PF02466
GRMZM2G437314_P01	PF13401
GRMZM2G437422_P01	PF02902
GRMZM2G437435_P01	PF05922
GRMZM2G437435_P01	PF00082
GRMZM2G437445_P01	PF00022
GRMZM2G437460_P01	PF02362
GRMZM2G437460_P01	PF06507
GRMZM2G437460_P02	PF02362
GRMZM2G437460_P02	PF06507
GRMZM2G437481_P01	PF00010
GRMZM2G437487_P01	PF00464
GRMZM2G437490_P01	PF03081
GRMZM2G437509_P01	PF04759
GRMZM2G437575_P01	PF00481
GRMZM2G437627_P01	PF07714
GRMZM2G437711_P01	PF02902
GRMZM2G437758_P01	PF15697
GRMZM2G437840_P01	PF02797
GRMZM2G437845_P01	PF07859
GRMZM2G437859_P01	PF00860
GRMZM2G437859_P02	PF00860
GRMZM2G437859_P03	PF00860
GRMZM2G437859_P04	PF00860
GRMZM2G437859_P05	PF00860
GRMZM2G437859_P06	PF00860
GRMZM2G437912_P01	PF00800
GRMZM2G437977_P01	PF03447
GRMZM2G437977_P01	PF00742
GRMZM2G438007_P01	PF08263
GRMZM2G438007_P01	PF00069
GRMZM2G438007_P01	PF13855
GRMZM2G438077_P01	PF00564
GRMZM2G438080_P01	PF02365
GRMZM2G438129_P01	PF00141
GRMZM2G438178_P01	PF09328
GRMZM2G438178_P01	PF05023
GRMZM2G438202_P01	PF00847
GRMZM2G438253_P01	PF12937
GRMZM2G438253_P02	PF12937
GRMZM2G438260_P01	PF00046
GRMZM2G438260_P01	PF01852
GRMZM2G438293_P01	PF00170
GRMZM2G438355_P01	PF00004
GRMZM2G438378_P01	PF00168
GRMZM2G438378_P01	PF00614
GRMZM2G438378_P01	PF12357
GRMZM2G438386_P01	PF07731
GRMZM2G438386_P01	PF07732
GRMZM2G438386_P01	PF00394
GRMZM2G438438_P01	PF04770
GRMZM2G438438_P02	PF04770
GRMZM2G438456_P01	PF01535
GRMZM2G438456_P01	PF13041
GRMZM2G438524_P01	PF13812
GRMZM2G438524_P01	PF01535
GRMZM2G438524_P01	PF13041
GRMZM2G438551_P01	PF16845
GRMZM2G438551_P02	PF16845
GRMZM2G438575_P01	PF05699
GRMZM2G438602_P01	PF09334
GRMZM2G438608_P01	PF16900
GRMZM2G438622_P01	PF03725
GRMZM2G438622_P01	PF01138
GRMZM2G438622_P02	PF03725
GRMZM2G438622_P02	PF01138
GRMZM2G438622_P03	PF03725
GRMZM2G438622_P03	PF01138
GRMZM2G438622_P04	PF03725
GRMZM2G438622_P04	PF01138
GRMZM2G438622_P05	PF03725
GRMZM2G438622_P05	PF01138
GRMZM2G438652_P01	PF00170
GRMZM2G438673_P01	PF08241
GRMZM2G438673_P02	PF08241
GRMZM2G438694_P01	PF05879
GRMZM2G438704_P01	PF07765
GRMZM2G438722_P01	PF14559
GRMZM2G438722_P01	PF13414
GRMZM2G438722_P01	PF07719
GRMZM2G438722_P02	PF14559
GRMZM2G438722_P02	PF13414
GRMZM2G438722_P02	PF07719
GRMZM2G438722_P04	PF14559
GRMZM2G438722_P04	PF13414
GRMZM2G438722_P04	PF07719
GRMZM2G438776_P01	PF13499
GRMZM2G438777_P01	PF14288
GRMZM2G438803_P01	PF13202
GRMZM2G438814_P01	PF00298
GRMZM2G438814_P01	PF03946
GRMZM2G438824_P01	PF03018
GRMZM2G438840_P01	PF08263
GRMZM2G438840_P01	PF00560
GRMZM2G438840_P01	PF00069
GRMZM2G438840_P01	PF13855
GRMZM2G438841_P01	PF00069
GRMZM2G438871_P01	PF00069
GRMZM2G438871_P01	PF00139
GRMZM2G438938_P01	PF02207
GRMZM2G438960_P01	PF02705
GRMZM2G438963_P01	PF00280
GRMZM2G438967_P01	PF00280
GRMZM2G438998_P01	PF01238
GRMZM2G438998_P02	PF01238
GRMZM2G439168_P01	PF13920
GRMZM2G439168_P02	PF13920
GRMZM2G439169_P01	PF05879
GRMZM2G439195_P01	PF03059
GRMZM2G439201_P01	PF00736
GRMZM2G439201_P02	PF00736
GRMZM2G439203_P01	PF07859
GRMZM2G439203_P03	PF07859
GRMZM2G439246_P01	PF05055
GRMZM2G439268_P01	PF00234
GRMZM2G439284_P01	PF01782
GRMZM2G439297_P01	PF01896
GRMZM2G439306_P01	PF00999
GRMZM2G439339_P04	PF07926
GRMZM2G439339_P05	PF07926
GRMZM2G439339_P07	PF07926
GRMZM2G439341_P01	PF09598
GRMZM2G439350_P01	PF14531
GRMZM2G439365_P01	PF01762
GRMZM2G439369_P01	PF00022
GRMZM2G439389_P01	PF02902
GRMZM2G439389_P01	PF00121
GRMZM2G439389_P02	PF02902
GRMZM2G439389_P02	PF00121
GRMZM2G439422_P01	PF00141
GRMZM2G439448_P01	PF03763
GRMZM2G439457_P01	PF04051
GRMZM2G439457_P02	PF04051
GRMZM2G439459_P01	PF14541
GRMZM2G439542_P01	PF03151
GRMZM2G439545_P01	PF13848
GRMZM2G439638_P01	PF11744
GRMZM2G439757_P01	PF14291
GRMZM2G439784_P01	PF08263
GRMZM2G439784_P01	PF00560
GRMZM2G439784_P01	PF13855
GRMZM2G439799_P01	PF08263
GRMZM2G439799_P01	PF07714
GRMZM2G439799_P01	PF13855
GRMZM2G439814_P01	PF13041
GRMZM2G439819_P01	PF01426
GRMZM2G439819_P01	PF01163
GRMZM2G439819_P01	PF05641
GRMZM2G439819_P02	PF01426
GRMZM2G439819_P02	PF00069
GRMZM2G439819_P02	PF05641
GRMZM2G439860_P01	PF00582
GRMZM2G439884_P01	PF04438
GRMZM2G439884_P01	PF04795
GRMZM2G439885_P01	PF07973
GRMZM2G439903_P01	PF02365
GRMZM2G439908_P01	PF04043
GRMZM2G439950_P01	PF05664
GRMZM2G439950_P02	PF05664
GRMZM2G439950_P03	PF05664
GRMZM2G439951_P01	PF04674
GRMZM2G439988_P01	PF03088
GRMZM2G440003_P01	PF12697
GRMZM2G440005_P01	PF01161
GRMZM2G440009_P01	PF04525
GRMZM2G440016_P01	PF01095
GRMZM2G440020_P01	PF00076
GRMZM2G440125_P01	PF13639
GRMZM2G440198_P01	PF13359
GRMZM2G440208_P01	PF03446
GRMZM2G440208_P01	PF00393
GRMZM2G440219_P01	PF02365
GRMZM2G440221_P01	PF04756
GRMZM2G440258_P01	PF12315
GRMZM2G440258_P01	PF00940
GRMZM2G440259_P02	PF13920
GRMZM2G440289_P01	PF00421
GRMZM2G440344_P01	PF01134
GRMZM2G440344_P01	PF13932
GRMZM2G440348_P01	PF01535
GRMZM2G440348_P01	PF13041
GRMZM2G440349_P01	PF14432
GRMZM2G440349_P01	PF01535
GRMZM2G440349_P01	PF13041
GRMZM2G440459_P01	PF13419
GRMZM2G440527_P01	PF12899
GRMZM2G440533_P01	PF13236
GRMZM2G440537_P02	PF01535
GRMZM2G440537_P02	PF13041
GRMZM2G440543_P01	PF12937
GRMZM2G440605_P01	PF00079
GRMZM2G440614_P01	PF07738
GRMZM2G440614_P02	PF07738
GRMZM2G440695_P01	PF07765
GRMZM2G440785_P01	PF05340
GRMZM2G440803_P01	PF08646
GRMZM2G440831_P01	PF04783
GRMZM2G440831_P01	PF04782
GRMZM2G440866_P01	PF13639
GRMZM2G440866_P02	PF13639
GRMZM2G440902_P01	PF00201
GRMZM2G440902_P02	PF00201
GRMZM2G440916_P01	PF02463
GRMZM2G440916_P02	PF02463
GRMZM2G440918_P01	PF00179
GRMZM2G440943_P01	PF07529
GRMZM2G440949_P01	PF00808
GRMZM2G440968_P01	PF00031
GRMZM2G441029_P01	PF13639
GRMZM2G441031_P01	PF03106
GRMZM2G441045_P03	PF08295
GRMZM2G441089_P01	PF01535
GRMZM2G441089_P01	PF13041
GRMZM2G441091_P01	PF03031
GRMZM2G441115_P01	PF00319
GRMZM2G441144_P01	PF00085
GRMZM2G441325_P01	PF02362
GRMZM2G441325_P01	PF06507
GRMZM2G441325_P02	PF06507
GRMZM2G441347_P01	PF00221
GRMZM2G441347_P02	PF00221
GRMZM2G441444_P02	PF01593
GRMZM2G441484_P01	PF03478
GRMZM2G441489_P01	PF07899
GRMZM2G441511_P01	PF00069
GRMZM2G441511_P01	PF00036
GRMZM2G441531_P01	PF03763
GRMZM2G441541_P01	PF01794
GRMZM2G441541_P01	PF08022
GRMZM2G441541_P01	PF08414
GRMZM2G441541_P02	PF01794
GRMZM2G441541_P02	PF08022
GRMZM2G441541_P02	PF08414
GRMZM2G441541_P02	PF08030
GRMZM2G441541_P03	PF08022
GRMZM2G441541_P03	PF08414
GRMZM2G441541_P03	PF08030
GRMZM2G441541_P04	PF08414
GRMZM2G441583_P01	PF16487
GRMZM2G441583_P01	PF16488
GRMZM2G441583_P01	PF08699
GRMZM2G441583_P01	PF16486
GRMZM2G441583_P01	PF02170
GRMZM2G441583_P01	PF12764
GRMZM2G441583_P01	PF02171
GRMZM2G441612_P01	PF03514
GRMZM2G441632_P01	PF00282
GRMZM2G441658_P01	PF00400
GRMZM2G441687_P01	PF12854
GRMZM2G441687_P01	PF13041
GRMZM2G441722_P01	PF00005
GRMZM2G441722_P01	PF00664
GRMZM2G441753_P01	PF08100
GRMZM2G441753_P01	PF00891
GRMZM2G441768_P01	PF00646
GRMZM2G441888_P01	PF01789
GRMZM2G441903_P01	PF01428
GRMZM2G441903_P01	PF01754
GRMZM2G441906_P01	PF00462
GRMZM2G441953_P01	PF00069
GRMZM2G441974_P01	PF00181
